application_id,date_tagged,date_actioned,outcome_id,queue_id,analyst_id,store_id,message
44143,2023-12-14 12:37:00,2023-12-14 12:52:00,A,CE,SBambaras,1,
44144,2023-12-14 19:42:00,2023-12-14 20:01:00,A,VC,CDcosta,5,
44145,2023-12-14 00:32:00,2023-12-14 00:49:00,A,VC,RMishra,4,
44146,2023-12-14 00:48:00,2023-12-14 01:02:00,A,CE,JDsouza,4,
44147,2023-12-14 23:49:00,2023-12-15 00:01:00,A,CE,SBambaras,6,
44148,2023-12-14 17:32:00,2023-12-14 17:42:00,A,CPB,SBambaras,4,
44149,2023-12-14 07:20:00,2023-12-14 07:37:00,A,CE,FWadia,6,
44150,2023-12-15 14:35:00,2023-12-15 14:48:00,A,CPB,HPandya,2,
44151,2023-12-15 22:30:00,2023-12-15 22:44:00,A,CE,SBambaras,3,
44152,2023-12-15 15:37:00,2023-12-15 15:53:00,A,CPB,RMishra,5,
44153,2023-12-15 23:08:00,2023-12-15 23:27:00,A,CE,NVaid,3,
44154,2023-12-15 03:17:00,2023-12-15 03:34:00,A,CE,NBhatia,6,
44155,2023-12-15 08:16:00,2023-12-15 08:33:00,A,CE,HPandya,3,
44156,2023-12-15 14:35:00,2023-12-15 14:47:00,A,CE,HPandya,2,
44157,2023-12-15 19:53:00,2023-12-15 20:04:00,A,CPRB,JDsouza,5,
44158,2023-12-15 01:14:00,2023-12-15 01:25:00,W,CE,RBose,3,Passport Visa expires in less than 12 months. Please offer the customer pre-paid service only - Visa expiry date 08/01/2013
44159,2023-12-15 03:23:00,2023-12-15 03:35:00,W,CPB,SSyed,1,Please resubimt with the correct Previous address it is mentioned UNKNOWN on Address please replace
44160,2023-12-15 06:01:00,2023-12-15 06:14:00,D,CE,CDcosta,4,Please email passport with visa page
44161,2023-12-15 21:10:00,2023-12-15 21:26:00,A,CPRB,RMishra,5,
44162,2023-12-15 21:58:00,2023-12-15 22:12:00,A,CPB,JDsouza,1,
44163,2023-12-15 07:27:00,2023-12-15 07:41:00,A,CPB,AAkhundpur,2,
44164,2023-12-15 10:25:00,2023-12-15 10:35:00,A,CE,CDcosta,4,
44165,2023-12-15 03:45:00,2023-12-15 04:02:00,D,CE,MDcruz,4,Please Resubmit as a Sole Trader Account . Customer has a ABN no Listed.
44166,2023-12-15 19:10:00,2023-12-15 19:24:00,A,CE,AAkhundpur,1,
44167,2023-12-15 18:43:00,2023-12-15 19:02:00,A,CE,AAkhundpur,2,
44168,2023-12-15 07:31:00,2023-12-15 07:46:00,W,CE,RBose,1,The Work number entered is incorrect for the employer listed on the application. Please verify the details with the applicant and resubmit with a valid
44169,2023-12-15 16:56:00,2023-12-15 17:08:00,A,CPB,RBose,2,
44170,2023-12-15 05:13:00,2023-12-15 05:27:00,A,CE,MDcruz,5,
44171,2023-12-15 23:25:00,2023-12-15 23:35:00,A,CPB,RBose,4,
44172,2023-12-15 21:44:00,2023-12-15 21:56:00,A,CE,AAkhundpur,2,
44173,2023-12-15 23:33:00,2023-12-15 23:49:00,W,CPRB,RBose,5,Please Re-Submit Application as a Sole trader or business account. Custoemr has ABN number with 3.
44174,2023-12-15 10:48:00,2023-12-15 11:03:00,A,CE,FWadia,4,
44175,2023-12-15 06:08:00,2023-12-15 06:24:00,D,CE,RBose,1,Please re-submit as self employed (sole trader / commercial)
44176,2023-12-15 10:36:00,2023-12-15 10:50:00,A,CE,NBhatia,6,
44177,2023-12-15 07:32:00,2023-12-15 07:44:00,A,CE,JDsouza,3,
44178,2023-12-15 10:52:00,2023-12-15 11:02:00,A,CPB,AAkhundpur,6,
44179,2023-12-15 05:02:00,2023-12-15 05:15:00,A,CPRB,NVaid,3,
44180,2023-12-15 05:22:00,2023-12-15 05:34:00,A,CE,HPandya,4,
44181,2023-12-15 04:09:00,2023-12-15 04:26:00,A,CE,JDsouza,2,
44182,2023-12-15 20:24:00,2023-12-15 20:34:00,A,CPRB,CDcosta,2,
44183,2023-12-15 19:12:00,2023-12-15 19:29:00,A,CE,CDcosta,1,
44184,2023-12-15 04:36:00,2023-12-15 04:55:00,A,CE,FWadia,5,
44185,2023-12-15 08:43:00,2023-12-15 08:59:00,A,CE,FWadia,1,
44186,2023-12-15 00:28:00,2023-12-15 00:41:00,A,CPB,RBose,1,
44187,2023-12-15 20:48:00,2023-12-15 21:06:00,A,CPB,CDcosta,5,
44188,2023-12-15 08:06:00,2023-12-15 08:21:00,D,CE,HPandya,5,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - Row ID: 1-6U4KZW
44189,2023-12-15 21:56:00,2023-12-15 22:06:00,A,CPB,CDcosta,3,
44190,2023-12-15 23:48:00,2023-12-16 00:07:00,W,CPRB,AAkhundpur,1,Please resubmit with correct landline for employer - The number 61362333904 provided on the application is not correct
44191,2023-12-15 16:11:00,2023-12-15 16:30:00,A,CE,SBambaras,2,
44192,2023-12-15 16:36:00,2023-12-15 16:46:00,D,CE,AAkhundpur,3,Please resubmit with correct landline for employer or email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au
44193,2023-12-15 10:14:00,2023-12-15 10:33:00,A,VC,AAkhundpur,3,
44194,2023-12-15 02:53:00,2023-12-15 03:12:00,D,CE,RBose,5,Please resubmit with a valid company name for the applicants employer if Self employed please mention the ABN number.
44195,2023-12-15 18:36:00,2023-12-15 18:46:00,A,CE,NVaid,5,
44196,2023-12-15 15:56:00,2023-12-15 16:14:00,A,CE,AAkhundpur,1,
44197,2023-12-15 05:38:00,2023-12-15 05:51:00,A,CPRB,QMascarenhas,5,
44198,2023-12-15 10:15:00,2023-12-15 10:28:00,A,CE,SSyed,4,
44199,2023-12-15 15:53:00,2023-12-15 16:03:00,A,CE,FWadia,6,
44200,2023-12-15 17:26:00,2023-12-15 17:43:00,A,CE,HPandya,3,
44201,2023-12-15 04:57:00,2023-12-15 05:09:00,A,CPRB,HPandya,3,
44202,2023-12-15 05:25:00,2023-12-15 05:36:00,A,CE,FWadia,4,
44203,2023-12-15 18:52:00,2023-12-15 19:08:00,A,CE,FWadia,3,
44204,2023-12-15 23:49:00,2023-12-16 00:01:00,W,CPB,AAkhundpur,6,The applicant has been declined due to information on their Veda credit bureau file
44205,2023-12-15 11:13:00,2023-12-15 11:23:00,A,CPB,SBambaras,2,
44206,2023-12-15 23:00:00,2023-12-15 23:15:00,A,CE,NVaid,4,
44207,2023-12-15 19:00:00,2023-12-15 19:10:00,A,CPB,RMishra,3,
44208,2023-12-15 19:00:00,2023-12-15 19:11:00,A,CPRB,HPandya,1,
44209,2023-12-15 17:55:00,2023-12-15 18:09:00,A,CPB,CDcosta,6,
44210,2023-12-15 15:19:00,2023-12-15 15:35:00,A,CPB,JDsouza,1,
44211,2023-12-15 01:27:00,2023-12-15 01:39:00,A,CE,MDcruz,5,
44212,2023-12-15 03:44:00,2023-12-15 03:56:00,A,CE,NVaid,4,
44213,2023-12-15 23:27:00,2023-12-15 23:43:00,A,CE,MDcruz,1,
44214,2023-12-15 00:46:00,2023-12-15 01:00:00,A,CE,CDcosta,6,
44215,2023-12-15 22:14:00,2023-12-15 22:31:00,A,CE,NVaid,3,
44216,2023-12-15 10:29:00,2023-12-15 10:39:00,A,CE,CDcosta,5,
44217,2023-12-15 20:10:00,2023-12-15 20:24:00,A,CPB,RBose,2,
44218,2023-12-15 17:39:00,2023-12-15 17:57:00,A,CPB,FWadia,1,
44219,2023-12-15 06:06:00,2023-12-15 06:23:00,A,CPRB,SBambaras,5,
44220,2023-12-15 17:52:00,2023-12-15 18:03:00,A,CE,NBhatia,6,
44221,2023-12-15 04:35:00,2023-12-15 04:45:00,A,CPB,RMishra,1,
44222,2023-12-15 15:44:00,2023-12-15 15:55:00,A,CPB,RBose,1,
44223,2023-12-15 02:58:00,2023-12-15 03:08:00,A,CPB,NBhatia,1,
44224,2023-12-15 13:08:00,2023-12-15 13:19:00,A,CE,NBhatia,6,
44225,2023-12-15 01:37:00,2023-12-15 01:55:00,A,VC,QMascarenhas,3,
44226,2023-12-15 11:19:00,2023-12-15 11:37:00,W,CPB,AAkhundpur,1,Please email 100 pts of ID to vcredit@Asif Tech.com.au appointment Letteror salary slip
44227,2023-12-15 23:50:00,2023-12-16 00:01:00,D,VC,QMascarenhas,1,Please resubmit a Passport as part of the applicants 100 points of ID and update the customer's tenure on current address. Also add customer's (overseas) previous address
44228,2023-12-15 16:08:00,2023-12-15 16:18:00,A,CPB,NBhatia,1,
44229,2023-12-15 16:21:00,2023-12-15 16:40:00,W,CE,CDcosta,3,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-60JPE78
44230,2023-12-15 05:25:00,2023-12-15 05:38:00,A,CE,JDsouza,5,
44231,2023-12-15 22:35:00,2023-12-15 22:48:00,A,VC,QMascarenhas,4,
44232,2023-12-15 19:05:00,2023-12-15 19:18:00,A,CPRB,SBambaras,3,
44233,2023-12-15 10:19:00,2023-12-15 10:32:00,A,CE,NBhatia,6,
44234,2023-12-15 12:39:00,2023-12-15 12:54:00,W,CPRB,NVaid,3,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID:1-7BNF0GA
44235,2023-12-15 17:24:00,2023-12-15 17:39:00,A,CPRB,CDcosta,6,
44236,2023-12-15 05:17:00,2023-12-15 05:29:00,A,CPB,RMishra,5,
44237,2023-12-15 16:41:00,2023-12-15 16:55:00,W,CE,JDsouza,2,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-8BMU3SA
44238,2023-12-15 13:55:00,2023-12-15 14:05:00,D,CE,FWadia,3,"Please send through a document to confirm the applicants income (either a current bank statement showing wage deposits from their employer, or a recent payslip) in addition to copies of their 100 points of ID to KCredit@Asif Tech.com.au or 1800 656 866"
44239,2023-12-15 06:01:00,2023-12-15 06:16:00,W,CE,NBhatia,4,Please email 100 pts of ID along with bank statement or latest paylsip to vcredit@Asif Tech.com.au
44240,2023-12-15 14:49:00,2023-12-15 15:02:00,W,CE,RMishra,5,Please resubmit this application with customer passport as part of 100 points of ID.
44241,2023-12-15 22:03:00,2023-12-15 22:13:00,A,CPB,CDcosta,6,
44242,2023-12-15 15:08:00,2023-12-15 15:25:00,A,VC,SBambaras,6,
44243,2023-12-15 11:24:00,2023-12-15 11:35:00,A,CE,SBambaras,1,
44244,2023-12-15 20:33:00,2023-12-15 20:46:00,A,CE,RMishra,2,
44245,2023-12-15 18:53:00,2023-12-15 19:09:00,W,CE,JDsouza,6,The Passport number is LN011498 and not Lno11498 plrease replace with no zero and not alphabet o.
44246,2023-12-15 04:01:00,2023-12-15 04:13:00,A,CE,FWadia,1,
44247,2023-12-15 13:26:00,2023-12-15 13:37:00,A,CE,RBose,1,
44248,2023-12-15 02:24:00,2023-12-15 02:35:00,A,CPB,SBambaras,4,
44249,2023-12-15 21:33:00,2023-12-15 21:45:00,A,CE,SSyed,3,
44250,2023-12-15 10:51:00,2023-12-15 11:07:00,A,CPB,NVaid,6,
44251,2023-12-15 13:17:00,2023-12-15 13:29:00,A,CPB,HPandya,1,
44252,2023-12-15 17:32:00,2023-12-15 17:49:00,A,VC,RMishra,2,
44253,2023-12-15 20:38:00,2023-12-15 20:51:00,D,CPB,JDsouza,3,Please email 100 pts of ID to vcredit@Asif Tech.com.au Please confirm the ability to support the service with bank statement.
44254,2023-12-15 11:21:00,2023-12-15 11:32:00,A,CE,NVaid,2,
44255,2023-12-15 15:50:00,2023-12-15 16:09:00,A,CPB,NVaid,2,
44256,2023-12-15 02:39:00,2023-12-15 02:54:00,A,CPB,NBhatia,3,
44257,2023-12-15 18:54:00,2023-12-15 19:13:00,A,CPB,CDcosta,2,
44258,2023-12-15 02:26:00,2023-12-15 02:39:00,D,CPRB,RMishra,6,Please resubmit application with Employment Details as Self Employed.
44259,2023-12-15 00:27:00,2023-12-15 00:43:00,A,CE,QMascarenhas,2,
44260,2023-12-15 10:02:00,2023-12-15 10:17:00,A,CE,RMishra,5,
44261,2023-12-15 18:57:00,2023-12-15 19:09:00,A,CE,QMascarenhas,6,
44262,2023-12-15 03:05:00,2023-12-15 03:16:00,A,CE,NBhatia,2,
44263,2023-12-15 02:00:00,2023-12-15 02:12:00,A,CE,NVaid,4,
44264,2023-12-15 10:00:00,2023-12-15 10:13:00,A,CE,CDcosta,3,
44265,2023-12-15 00:37:00,2023-12-15 00:48:00,A,CE,FWadia,2,
44266,2023-12-15 01:51:00,2023-12-15 02:03:00,A,CPB,QMascarenhas,3,
44267,2023-12-15 03:30:00,2023-12-15 03:49:00,D,CPRB,RMishra,5,Applicant has previously approved application under another Row ID - 1-8EUSIAC
44268,2023-12-15 11:49:00,2023-12-15 12:02:00,A,VC,HPandya,5,
44269,2023-12-15 01:45:00,2023-12-15 02:03:00,A,CPB,SBambaras,2,
44270,2023-12-15 10:31:00,2023-12-15 10:49:00,A,CPB,SSyed,5,
44271,2023-12-15 03:48:00,2023-12-15 04:04:00,A,CE,FWadia,2,
44272,2023-12-15 06:19:00,2023-12-15 06:35:00,A,CPB,MDcruz,3,
44273,2023-12-15 23:36:00,2023-12-15 23:46:00,D,CPB,MDcruz,4,Please re-submit as pensioner
44274,2023-12-15 11:59:00,2023-12-15 12:15:00,A,VC,RMishra,6,
44275,2023-12-15 15:57:00,2023-12-15 16:12:00,A,CE,RMishra,4,
44276,2023-12-15 16:28:00,2023-12-15 16:43:00,D,CPB,NBhatia,6,The applicant has been declined as they are currently on a Tourist Visa and Overdue amouunt of $188.87
44277,2023-12-15 01:17:00,2023-12-15 01:31:00,A,VC,FWadia,2,
44278,2023-12-15 17:40:00,2023-12-15 17:58:00,A,CPB,SSyed,4,
44279,2023-12-15 19:28:00,2023-12-15 19:44:00,A,CPB,MDcruz,4,
44280,2023-12-15 13:54:00,2023-12-15 14:13:00,D,CPB,AAkhundpur,4,Requesting copy of Medicare Card through an email
44281,2023-12-15 16:26:00,2023-12-15 16:39:00,A,CPB,CDcosta,1,
44282,2023-12-15 22:43:00,2023-12-15 22:59:00,D,CPB,SSyed,6,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer row id: 1-6OA25DC.
44283,2023-12-15 08:19:00,2023-12-15 08:32:00,A,CPB,MDcruz,1,
44284,2023-12-15 01:26:00,2023-12-15 01:45:00,W,CPB,NVaid,1,Please resubmit with correct birthdate for the applicant - the birthdate is 06/10/1977
44285,2023-12-15 00:27:00,2023-12-15 00:42:00,D,CPB,RBose,4,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under CA Row ID: 1-8B2ZDV2
44286,2023-12-15 03:58:00,2023-12-15 04:09:00,A,CPB,SBambaras,3,
44287,2023-12-15 02:00:00,2023-12-15 02:19:00,A,CE,SBambaras,4,
44288,2023-12-15 22:46:00,2023-12-15 22:56:00,W,CPRB,SSyed,4,Please submit with correct passport number as C4N21761R5.
44289,2023-12-15 01:18:00,2023-12-15 01:34:00,A,CE,NBhatia,4,
44290,2023-12-15 01:00:00,2023-12-15 01:10:00,D,CE,FWadia,5,"Customer has overdue account with Asif Tech, Account 697924831, overdue by $80.25"
44291,2023-12-15 07:56:00,2023-12-15 08:14:00,D,CPRB,NBhatia,4,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer - Row ID 1-7T387ZS
44292,2023-12-15 19:33:00,2023-12-15 19:47:00,A,CE,NBhatia,2,
44293,2023-12-15 21:27:00,2023-12-15 21:38:00,A,CE,JDsouza,1,
44294,2023-12-15 04:04:00,2023-12-15 04:17:00,A,CE,SBambaras,2,
44295,2023-12-15 23:20:00,2023-12-15 23:35:00,A,CE,AAkhundpur,3,
44296,2023-12-15 10:09:00,2023-12-15 10:25:00,A,CE,MDcruz,3,
44297,2023-12-15 05:57:00,2023-12-15 06:09:00,A,VC,RMishra,6,
44298,2023-12-15 03:50:00,2023-12-15 04:03:00,A,CPB,NBhatia,1,
44299,2023-12-15 13:36:00,2023-12-15 13:47:00,A,CE,QMascarenhas,6,
44300,2023-12-15 00:56:00,2023-12-15 01:13:00,A,CPB,FWadia,1,
44301,2023-12-15 09:54:00,2023-12-15 10:13:00,A,CPB,RMishra,2,
44302,2023-12-15 17:08:00,2023-12-15 17:23:00,A,CPB,RBose,6,
44303,2023-12-15 13:08:00,2023-12-15 13:18:00,A,CPB,NBhatia,2,
44304,2023-12-15 02:00:00,2023-12-15 02:14:00,W,CE,CDcosta,4,Customer has overdue account with 3 - Account no 3330159265 - has an overdue payment of $542.77
44305,2023-12-15 12:45:00,2023-12-15 12:59:00,A,CE,SBambaras,3,
44306,2023-12-15 07:19:00,2023-12-15 07:33:00,A,CE,SBambaras,2,
44307,2023-12-15 00:12:00,2023-12-15 00:26:00,A,CE,QMascarenhas,5,
44308,2023-12-15 06:23:00,2023-12-15 06:36:00,A,CPB,NVaid,5,
44309,2023-12-15 07:34:00,2023-12-15 07:46:00,A,CE,QMascarenhas,6,
44310,2023-12-15 22:02:00,2023-12-15 22:16:00,A,CPB,NVaid,1,
44311,2023-12-15 21:06:00,2023-12-15 21:21:00,A,CPB,QMascarenhas,6,
44312,2023-12-15 03:54:00,2023-12-15 04:04:00,W,CPRB,RMishra,6,Commercial account for HAMMAR AUSTRALIA PTY LIMITED. Please resubmit as commercial account.
44313,2023-12-15 00:48:00,2023-12-15 01:03:00,A,CE,CDcosta,2,
44314,2023-12-15 11:14:00,2023-12-15 11:29:00,A,CE,SBambaras,3,
44315,2023-12-15 12:07:00,2023-12-15 12:24:00,A,VC,MDcruz,5,
44316,2023-12-15 13:09:00,2023-12-15 13:23:00,A,CPB,QMascarenhas,1,
44317,2023-12-15 16:03:00,2023-12-15 16:20:00,A,CE,RMishra,3,
44318,2023-12-15 09:20:00,2023-12-15 09:30:00,A,CE,SSyed,4,
44319,2023-12-15 14:06:00,2023-12-15 14:16:00,A,CPB,SSyed,1,
44320,2023-12-15 14:15:00,2023-12-15 14:25:00,A,CPB,NVaid,1,
44321,2023-12-15 03:07:00,2023-12-15 03:18:00,A,CPB,NVaid,6,
44322,2023-12-15 08:10:00,2023-12-15 08:27:00,A,CE,NBhatia,2,
44323,2023-12-15 02:24:00,2023-12-15 02:38:00,A,VC,MDcruz,2,
44324,2023-12-15 20:25:00,2023-12-15 20:44:00,A,CE,QMascarenhas,4,
44325,2023-12-15 18:50:00,2023-12-15 19:04:00,A,CE,JDsouza,3,
44326,2023-12-15 07:15:00,2023-12-15 07:29:00,A,CPB,CDcosta,2,
44327,2023-12-15 06:53:00,2023-12-15 07:03:00,W,CPB,RMishra,1,Please send through copies of the applicants 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866 rental agreement.
44328,2023-12-15 19:27:00,2023-12-15 19:38:00,A,CE,RMishra,3,
44329,2023-12-15 17:52:00,2023-12-15 18:05:00,A,VC,SBambaras,6,
44330,2023-12-15 19:00:00,2023-12-15 19:16:00,A,CE,FWadia,6,
44331,2023-12-15 07:34:00,2023-12-15 07:48:00,A,CE,JDsouza,4,
44332,2023-12-15 11:08:00,2023-12-15 11:23:00,A,CE,MDcruz,6,
44333,2023-12-15 06:18:00,2023-12-15 06:31:00,A,CE,MDcruz,2,
44334,2023-12-15 05:08:00,2023-12-15 05:21:00,D,CPRB,SSyed,3,"Please email copy of Proof of Income (Pay Slips / Bank Statement / Employment Letter) to vcredit@Asif Tech.com.au. Also, please update a Valid Work Land Line No. for the customer?s employer."
44335,2023-12-15 20:35:00,2023-12-15 20:49:00,A,CPB,RBose,5,
44336,2023-12-15 17:42:00,2023-12-15 18:00:00,A,CPRB,MDcruz,4,
44337,2023-12-15 04:24:00,2023-12-15 04:41:00,A,CPB,NBhatia,2,
44338,2023-12-15 09:22:00,2023-12-15 09:36:00,D,CPB,MDcruz,1,Please email 100 pts of ID to kcredit@Asif Tech.com.au
44339,2023-12-15 18:42:00,2023-12-15 18:56:00,A,CPB,SSyed,6,
44340,2023-12-15 00:11:00,2023-12-15 00:27:00,A,CE,QMascarenhas,2,
44341,2023-12-15 00:38:00,2023-12-15 00:49:00,A,CPB,SBambaras,3,
44342,2023-12-15 11:48:00,2023-12-15 11:59:00,A,CPRB,SSyed,2,
44343,2023-12-15 23:06:00,2023-12-15 23:21:00,A,CPB,JDsouza,4,
44344,2023-12-15 12:43:00,2023-12-15 12:59:00,A,CE,NBhatia,2,
44345,2023-12-15 14:30:00,2023-12-15 14:41:00,A,CE,HPandya,2,
44346,2023-12-15 12:37:00,2023-12-15 12:49:00,A,CPB,AAkhundpur,5,
44347,2023-12-15 12:50:00,2023-12-15 13:02:00,A,CE,FWadia,2,
44348,2023-12-15 09:39:00,2023-12-15 09:56:00,W,CPB,RMishra,3,The Work number entered is incorrect for the employer listed on the application. Please verify the details with the applicant and resubmit with a valid Land line number
44349,2023-12-15 10:04:00,2023-12-15 10:14:00,A,CPRB,NVaid,4,
44350,2023-12-15 16:10:00,2023-12-15 16:29:00,D,CPB,HPandya,5,"Please email the Offer letter, Employment letter, or Salary Slips, reflecting the Customer's employment with the Firm. And also provide the Correct LANDLINE number for the company and the contact person to vcredit@Asif Tech.com.au"
44351,2023-12-15 07:41:00,2023-12-15 07:52:00,A,VC,NBhatia,6,
44352,2023-12-15 19:59:00,2023-12-15 20:13:00,A,CPRB,NBhatia,6,
44353,2023-12-15 03:29:00,2023-12-15 03:39:00,A,CPRB,CDcosta,4,
44354,2023-12-15 13:38:00,2023-12-15 13:57:00,A,CE,RBose,2,
44355,2023-12-15 05:25:00,2023-12-15 05:37:00,A,CE,HPandya,2,
44356,2023-12-15 19:00:00,2023-12-15 19:14:00,A,CPB,MDcruz,5,
44357,2023-12-15 13:08:00,2023-12-15 13:27:00,A,CE,SSyed,5,
44358,2023-12-15 09:07:00,2023-12-15 09:17:00,D,CPB,MDcruz,2,Please resubmit as self employed (commercial account)
44359,2023-12-15 15:10:00,2023-12-15 15:27:00,A,CE,MDcruz,6,
44360,2023-12-15 15:20:00,2023-12-15 15:39:00,A,CPB,QMascarenhas,2,
44361,2023-12-15 15:12:00,2023-12-15 15:26:00,W,CPB,RMishra,3,Please email passport with visa page and proof of employment bank statement/Salary slip
44362,2023-12-15 21:01:00,2023-12-15 21:15:00,A,CE,RMishra,3,
44363,2023-12-15 05:38:00,2023-12-15 05:49:00,A,CPB,CDcosta,5,
44364,2023-12-15 13:14:00,2023-12-15 13:24:00,D,CE,NBhatia,4,Work number submitted is incorrect for the employer. Please re-submit the next application with the employer's landline number.
44365,2023-12-15 16:40:00,2023-12-15 16:54:00,A,VC,NBhatia,4,
44366,2023-12-15 15:08:00,2023-12-15 15:19:00,W,CE,JDsouza,6,"Please email Offer Letter/Employment letter, and/ or Bank Statement reflecting Employer's Deposits.to vcredit@Asif Tech.com.au"
44367,2023-12-15 21:14:00,2023-12-15 21:30:00,A,CPRB,SSyed,2,
44368,2023-12-15 13:53:00,2023-12-15 14:04:00,A,CE,SBambaras,1,
44369,2023-12-15 01:27:00,2023-12-15 01:45:00,A,CPB,NVaid,6,
44370,2023-12-15 03:51:00,2023-12-15 04:04:00,A,CE,MDcruz,2,
44371,2023-12-15 06:03:00,2023-12-15 06:19:00,A,CE,SSyed,3,
44372,2023-12-15 05:17:00,2023-12-15 05:34:00,A,CPB,SSyed,2,
44373,2023-12-15 15:41:00,2023-12-15 15:51:00,A,CPB,AAkhundpur,6,
44374,2023-12-15 03:29:00,2023-12-15 03:44:00,W,CPRB,NVaid,3,Incorrect info provided Please resubmit Given name or firstname: Kabir Family name RAZWAN
44375,2023-12-15 07:42:00,2023-12-15 07:53:00,A,CPB,CDcosta,2,
44376,2023-12-15 10:50:00,2023-12-15 11:03:00,A,VC,QMascarenhas,3,
44377,2023-12-15 17:18:00,2023-12-15 17:32:00,A,CE,MDcruz,5,
44378,2023-12-15 07:55:00,2023-12-15 08:07:00,A,CE,NBhatia,2,
44379,2023-12-15 08:55:00,2023-12-15 09:07:00,W,CPB,RMishra,1,An account for this applicant already exists with Asif Tech. Please resubmit as existing customer under row id - 1-8EV8K5G
44380,2023-12-15 10:44:00,2023-12-15 10:55:00,A,CPB,NVaid,4,
44381,2023-12-15 04:20:00,2023-12-15 04:30:00,A,CE,RBose,1,
44382,2023-12-15 14:46:00,2023-12-15 14:56:00,W,CPB,SBambaras,4,"This account is closed, please resubmit under a NEW ROW ID. Please include Passport as a part of 100 points ID"
44383,2023-12-15 03:07:00,2023-12-15 03:17:00,A,CPB,QMascarenhas,4,
44384,2023-12-15 16:34:00,2023-12-15 16:45:00,A,CE,JDsouza,4,
44385,2023-12-15 19:12:00,2023-12-15 19:29:00,A,VC,FWadia,1,
44386,2023-12-15 09:38:00,2023-12-15 09:53:00,A,CE,QMascarenhas,5,
44387,2023-12-15 16:43:00,2023-12-15 16:57:00,A,CE,HPandya,6,
44388,2023-12-15 17:01:00,2023-12-15 17:19:00,A,CE,RMishra,1,
44389,2023-12-15 09:31:00,2023-12-15 09:42:00,A,CE,SBambaras,4,
44390,2023-12-15 03:20:00,2023-12-15 03:31:00,A,CE,RBose,5,
44391,2023-12-15 18:52:00,2023-12-15 19:11:00,A,CE,JDsouza,4,
44392,2023-12-15 09:42:00,2023-12-15 09:55:00,A,CPB,MDcruz,2,
44393,2023-12-15 07:43:00,2023-12-15 07:59:00,A,CE,CDcosta,4,
44394,2023-12-15 10:22:00,2023-12-15 10:36:00,A,CE,NVaid,4,
44395,2023-12-15 13:46:00,2023-12-15 13:59:00,W,CE,NBhatia,6,Please resubmit with employment details.
44396,2023-12-15 03:49:00,2023-12-15 04:00:00,A,CPB,AAkhundpur,4,
44397,2023-12-15 08:02:00,2023-12-15 08:20:00,W,CPB,RMishra,1,ABN # 30354414682 B BALIC and M MALAS Please resubmit as a commercial or sole trader account
44398,2023-12-15 13:11:00,2023-12-15 13:28:00,A,CE,AAkhundpur,2,
44399,2023-12-15 06:30:00,2023-12-15 06:40:00,A,CE,RBose,1,
44400,2023-12-15 03:08:00,2023-12-15 03:23:00,A,CPB,MDcruz,5,
44401,2023-12-15 21:36:00,2023-12-15 21:48:00,A,CE,SSyed,3,
44402,2023-12-15 06:25:00,2023-12-15 06:39:00,A,CPRB,CDcosta,6,
44403,2023-12-15 03:36:00,2023-12-15 03:46:00,W,CPB,RMishra,3,Please send through copies of the applicants 100 points of ID to VCredit@Asif Tech.com.au or 1800 656 866 - proof of employment (bank statement / salary slips)
44404,2023-12-15 11:30:00,2023-12-15 11:42:00,A,CE,CDcosta,5,
44405,2023-12-15 01:29:00,2023-12-15 01:48:00,A,CPB,AAkhundpur,4,
44406,2023-12-15 17:28:00,2023-12-15 17:42:00,A,CE,AAkhundpur,3,
44407,2023-12-15 07:33:00,2023-12-15 07:52:00,A,CE,NBhatia,1,
44408,2023-12-15 23:11:00,2023-12-15 23:29:00,A,CE,AAkhundpur,3,
44409,2023-12-15 19:08:00,2023-12-15 19:23:00,A,VC,JDsouza,4,
44410,2023-12-15 18:35:00,2023-12-15 18:47:00,A,CE,NBhatia,2,
44411,2023-12-15 07:00:00,2023-12-15 07:13:00,D,CE,JDsouza,1,Please resubmit application with the correct previous address-?other? should not be there and email passport and visa page.
44412,2023-12-15 06:37:00,2023-12-15 06:54:00,A,CE,MDcruz,4,
44413,2023-12-15 17:06:00,2023-12-15 17:23:00,A,CE,JDsouza,5,
44414,2023-12-15 11:44:00,2023-12-15 11:58:00,A,CE,AAkhundpur,2,
44415,2023-12-15 11:16:00,2023-12-15 11:31:00,A,CE,QMascarenhas,5,
44416,2023-12-15 13:56:00,2023-12-15 14:09:00,D,CE,CDcosta,6,"Please send through copies of the applicants Visa page and/or previous Passport number, if applicable to VCredit@Asif Tech.com.au or 1800 656 866."
44417,2023-12-15 01:01:00,2023-12-15 01:20:00,A,CPRB,AAkhundpur,3,
44418,2023-12-15 07:47:00,2023-12-15 08:05:00,A,CPB,RBose,5,
